uniprotkb_canonical_ac,ensembl_gene_id
M0R9N9-1,ENSRNOP00000066215
M0RCD4-1,ENSRNOP00000067248
Q5U334-1,ENSRNOP00000061458
M0RCD6-1,ENSRNOP00000067250
M0R8A5-1,ENSRNOP00000067251
P19686-1,ENSRNOP00000017190
M0RCD2-1,ENSRNOP00000067246
M0RCD3-1,ENSRNOP00000067247
M0RCD9-1,ENSRNOP00000067253
F1LYD5-1,ENSRNOP00000015520
F1LYD6-1,ENSRNOP00000058687
F1LMX9-1,ENSRNOP00000048696
Q5RKI8-1,ENSRNOP00000012222
Q5RKI9-1,ENSRNOP00000038041
Q5RKI6-1,ENSRNOP00000027752
Q5RKI7-1,ENSRNOP00000032751
O54800-1,ENSRNOP00000072182
Q5RKI5-1,ENSRNOP00000006753
F1LYD8-1,ENSRNOP00000060995
O08839-1,ENSRNOP00000017573
Q5RKI0-1,ENSRNOP00000024012
P56374-1,ENSRNOP00000066572
D3ZNF0-1,ENSRNOP00000041835
D3ZNF5-1,ENSRNOP00000015571
D3ZNF4-1,ENSRNOP00000015573
D3ZNF9-1,ENSRNOP00000039512
F6T1W7-1,ENSRNOP00000024875
A0A096MJP9-1,ENSRNOP00000016352
Q4V8J4-1,ENSRNOP00000002936
Q4V8J7-1,ENSRNOP00000014787
Q4V8J6-1,ENSRNOP00000037700
Q6UVM4-1,ENSRNOP00000071443
Q4V8J2-1,ENSRNOP00000039001
D4A904-1,ENSRNOP00000028332
F1M6E5-1,ENSRNOP00000074030
D4A907-1,ENSRNOP00000030641
D4A900-1,ENSRNOP00000045927
D4A903-1,ENSRNOP00000028334
F1M9I6-1,ENSRNOP00000048893
F1M8Y4-1,ENSRNOP00000005722
M0RBN7-1,ENSRNOP00000066980
M0RBN5-1,ENSRNOP00000066978
Q66HA7-1,ENSRNOP00000019656
B2RYK0-1,ENSRNOP00000011138
B2RYK2-1,ENSRNOP00000072126
B2RYK5-1,ENSRNOP00000061970
Q6XLI7-1,ENSRNOP00000043185
B2RYK8-1,ENSRNOP00000033064
Q9JK59-1,ENSRNOP00000075913
P61314-1,ENSRNOP00000010759
A0A0G2K9Q8-1,ENSRNOP00000010738
A0A0U1RS33-1,ENSRNOP00000073988
Q9ET20-1,ENSRNOP00000024980
Q5EAN7-1,ENSRNOP00000014660
Q642A4-1,ENSRNOP00000021775
G3V6R9-1,ENSRNOP00000072054
F1M7A1-1,ENSRNOP00000041223
F1M7A9-1,ENSRNOP00000045335
Q04056-1,ENSRNOP00000074815
P62718-1,ENSRNOP00000025421
P62716-1,ENSRNOP00000020663
Q3T1L5-1,ENSRNOP00000012052
P08104-1,ENSRNOP00000006646
P0C6P7-1,ENSRNOP00000009368
A0A0G2JZB3-1,ENSRNOP00000060120
F1LX06-1,ENSRNOP00000060110
D4A6C8-1,ENSRNOP00000053893
A0A0G2K9L2-1,ENSRNOP00000061635
A0A0U1RRU5-1,ENSRNOP00000059322
D4A6C4-1,ENSRNOP00000072197
D4A6C5-1,ENSRNOP00000059324
Q5XIC4-1,ENSRNOP00000069701
Q5XIC6-1,ENSRNOP00000004283
Q5XIC7-1,ENSRNOP00000049524
Q5XIC0-1,ENSRNOP00000072135
Q5XIC2-1,ENSRNOP00000019115
Q5XIC8-1,ENSRNOP00000030278
E9PSK7-1,ENSRNOP00000039682
D4AD89-1,ENSRNOP00000038097
D3ZP96-1,ENSRNOP00000022231
D3ZP97-1,ENSRNOP00000034203
D3ZP93-1,ENSRNOP00000022236
D4AD81-1,ENSRNOP00000021227
P81128-1,ENSRNOP00000021223
D4AD85-1,ENSRNOP00000052399
D3ZP99-1,ENSRNOP00000069023
M0R8H7-1,ENSRNOP00000065773
O88989-1,ENSRNOP00000011429
A0A0G2JYB0-1,ENSRNOP00000070585
Q5XI32-1,ENSRNOP00000070586
D4A386-1,ENSRNOP00000070587
A0A0G2JZ48-1,ENSRNOP00000070588
A0A0G2K408-1,ENSRNOP00000072855
G3V9L9-1,ENSRNOP00000052230
Q63503-1,ENSRNOP00000052200
Q8CHM3-1,ENSRNOP00000052180
G3V9L5-1,ENSRNOP00000052149
Q04807-1,ENSRNOP00000052145
D3ZXX4-1,ENSRNOP00000072843
A0A0G2K402-1,ENSRNOP00000072845
P97846-1,ENSRNOP00000027505
P97844-1,ENSRNOP00000005251
Q9JI24-1,ENSRNOP00000006106
Q8CFN2-1,ENSRNOP00000018118
Q2TGK3-1,ENSRNOP00000071556
Q2TGK5-1,ENSRNOP00000060094
A0A0G2K1M6-1,ENSRNOP00000071904
D4A3J1-1,ENSRNOP00000071903
A0A0G2K1M3-1,ENSRNOP00000071900
O70196-1,ENSRNOP00000071906
P63140-1,ENSRNOP00000071810
P63144-1,ENSRNOP00000072289
A0A0G2JWK4-1,ENSRNOP00000069915
A0A096MJU8-1,ENSRNOP00000059509
Q32ZH6-1,ENSRNOP00000018375
D4AAR1-1,ENSRNOP00000045086
Q499U6-1,ENSRNOP00000051912
P01257-1,ENSRNOP00000051997
Q80T22-1,ENSRNOP00000054044
B1PRL5-1,ENSRNOP00000010561
O55164-1,ENSRNOP00000072433
O55165-1,ENSRNOP00000015820
A0A0G2K7Y9-1,ENSRNOP00000070954
D4A598-1,ENSRNOP00000004048
A0A0G2K6E1-1,ENSRNOP00000073775
A0A0G2K6E0-1,ENSRNOP00000073774
A0A0G2K6E3-1,ENSRNOP00000073777
P97711-1,ENSRNOP00000073781
A0A0G2K6E8-1,ENSRNOP00000073784
M0RC72-1,ENSRNOP00000074698
A0A0G2JTB1-1,ENSRNOP00000074697
A0A0G2K8Q3-1,ENSRNOP00000074695
O35547-1,ENSRNOP00000026057
O35548-1,ENSRNOP00000040229
A0A0G2K8Q8-1,ENSRNOP00000074700
D3ZF52-1,ENSRNOP00000055334
D3ZF53-1,ENSRNOP00000073399
D3ZF50-1,ENSRNOP00000031394
P22985-1,ENSRNOP00000009634
P37230-1,ENSRNOP00000038651
D3ZF58-1,ENSRNOP00000017098
P55043-1,ENSRNOP00000070963
D4A048-1,ENSRNOP00000056195
D4A040-1,ENSRNOP00000025007
D4A044-1,ENSRNOP00000025003
P0C2B9-1,ENSRNOP00000061916
Q3LUD3-1,ENSRNOP00000030035
Q3LUD4-1,ENSRNOP00000042095
D3ZEW2-1,ENSRNOP00000050766
F1LZY4-1,ENSRNOP00000046133
D3ZX77-1,ENSRNOP00000001124
Q6AYF9-1,ENSRNOP00000030295
Q6AYF8-1,ENSRNOP00000022194
D3ZX73-1,ENSRNOP00000044293
D3ZX71-1,ENSRNOP00000013105
Q6AYF2-1,ENSRNOP00000007523
Q6AYF1-1,ENSRNOP00000023889
Q2QDE7-1,ENSRNOP00000073264
Q6AYF7-1,ENSRNOP00000003361
D3ZX79-1,ENSRNOP00000001119
O88201-1,ENSRNOP00000025949
O88202-1,ENSRNOP00000017454
O88205-1,ENSRNOP00000017996
O88204-1,ENSRNOP00000015384
O88206-1,ENSRNOP00000058146
Q9EPQ0-1,ENSRNOP00000071351
Q9JKD6-1,ENSRNOP00000064048
D4A7B1-1,ENSRNOP00000047513
Q5GH57-1,ENSRNOP00000015540
Q9QZP2-1,ENSRNOP00000006886
B0BN70-1,ENSRNOP00000061134
B0BN73-1,ENSRNOP00000004372
B0BN72-1,ENSRNOP00000051843
B0BN75-1,ENSRNOP00000010134
A0A0G2JZW3-1,ENSRNOP00000061320
B0BN78-1,ENSRNOP00000027125
Q04679-1,ENSRNOP00000022074
F1LME8-1,ENSRNOP00000043198
F1LME7-1,ENSRNOP00000027972
Q9JLM2-1,ENSRNOP00000000053
P23505-1,ENSRNOP00000000059
D3ZAG6-1,ENSRNOP00000017442
D3ZRA8-1,ENSRNOP00000025488
D3ZRA9-1,ENSRNOP00000051743
D3ZAG3-1,ENSRNOP00000017448
D3ZAG1-1,ENSRNOP00000070307
D3ZAG0-1,ENSRNOP00000005476
D3ZRA6-1,ENSRNOP00000049430
D3ZRA7-1,ENSRNOP00000025489
F7FGY2-1,ENSRNOP00000023504
F1LVX6-1,ENSRNOP00000072599
F1LVX4-1,ENSRNOP00000055298
F1LVX2-1,ENSRNOP00000012131
F1LVX1-1,ENSRNOP00000000162
M0RBU2-1,ENSRNOP00000067039
P07895-1,ENSRNOP00000025794
P07896-1,ENSRNOP00000002410
Q712U5-1,ENSRNOP00000035534
M0RBU8-1,ENSRNOP00000067046
Q62656-1,ENSRNOP00000008719
Q62651-1,ENSRNOP00000027537
Q62658-1,ENSRNOP00000012608
F7FMS0-1,ENSRNOP00000026711
Q8CJ11-1,ENSRNOP00000039239
M0R7Y9-1,ENSRNOP00000065577
P26897-1,ENSRNOP00000066383
F1MA89-1,ENSRNOP00000024545
F1MA83-1,ENSRNOP00000062870
A0A0G2KB52-1,ENSRNOP00000017401
F1MA87-1,ENSRNOP00000012597
P22002-1,ENSRNOP00000048580
A4FTZ7-1,ENSRNOP00000050086
M0R897-1,ENSRNOP00000065691
M0R890-1,ENSRNOP00000065682
F1LUV3-1,ENSRNOP00000039874
M0R893-1,ENSRNOP00000065685
D3Z9T4-1,ENSRNOP00000034882
D3ZJ49-1,ENSRNOP00000018550
M0R7Y7-1,ENSRNOP00000065575
D3ZJ47-1,ENSRNOP00000018553
D3Z9T8-1,ENSRNOP00000046853
M0RDG9-1,ENSRNOP00000067692
M0RDG3-1,ENSRNOP00000067663
D4A0V6-1,ENSRNOP00000067660
M0RDG7-1,ENSRNOP00000067667
M0RDG4-1,ENSRNOP00000067664
Q6P7A9-1,ENSRNOP00000064500
Q6JEL3-1,ENSRNOP00000022687
Q5J3N3-1,ENSRNOP00000042054
Q6P7A2-1,ENSRNOP00000021321
Q5J3N1-1,ENSRNOP00000069841
Q5J3N0-1,ENSRNOP00000046352
P07153-1,ENSRNOP00000066002
Q5J3N5-1,ENSRNOP00000066663
Q5J3N4-1,ENSRNOP00000069362
Q9R103-1,ENSRNOP00000012832
Q63525-1,ENSRNOP00000073414
Q63524-1,ENSRNOP00000001397
F1M2G3-1,ENSRNOP00000028930
Q63520-1,ENSRNOP00000007088
Q63528-1,ENSRNOP00000017549
O70610-1,ENSRNOP00000011078
O70617-1,ENSRNOP00000021507
Q498U4-1,ENSRNOP00000009155
A0A0G2JY18-1,ENSRNOP00000063043
Q498U0-1,ENSRNOP00000019647
Q498U3-1,ENSRNOP00000029371
G3V9H5-1,ENSRNOP00000072241
P22791-1,ENSRNOP00000026122
D3ZGN0-1,ENSRNOP00000062670
D3Z884-1,ENSRNOP00000048380
P02634-1,ENSRNOP00000005622
P02631-1,ENSRNOP00000075788
P01581-1,ENSRNOP00000009917
A0A0G2K8J7-1,ENSRNOP00000074633
A0A0G2K8J5-1,ENSRNOP00000074631
A0A0G2K8J3-1,ENSRNOP00000074629
A0A0G2K8J0-1,ENSRNOP00000074626
P43301-1,ENSRNOP00000068798
E9PU86-1,ENSRNOP00000075345
A0A0G2KAC6-1,ENSRNOP00000071800
A0A0G2K931-1,ENSRNOP00000075340
D3ZQI1-1,ENSRNOP00000013913
M0R9L5-1,ENSRNOP00000066190
Q9EQ25-1,ENSRNOP00000009187
M0R9L3-1,ENSRNOP00000066186
M0R9L0-1,ENSRNOP00000003550
B6RK61-1,ENSRNOP00000025859
Q9QWS8-1,ENSRNOP00000074122
M0RC27-1,ENSRNOP00000066932
M0RC25-1,ENSRNOP00000073447
M0RC23-1,ENSRNOP00000067128
M0RC20-1,ENSRNOP00000067125
M0RC29-1,ENSRNOP00000067372
Q62740-1,ENSRNOP00000075164
A0A0G2K9X2-1,ENSRNOP00000060958
D4AA35-1,ENSRNOP00000038215
A0A0G2K9X4-1,ENSRNOP00000075168
D4AA37-1,ENSRNOP00000040528
D4AA36-1,ENSRNOP00000069809
A0A0G2K9X8-1,ENSRNOP00000075173
F1LZ44-1,ENSRNOP00000018882
F1LZ43-1,ENSRNOP00000075682
A0A0G2K7L2-1,ENSRNOP00000018894
Q6IN33-1,ENSRNOP00000002715
B4F7A9-1,ENSRNOP00000016386
Q6IN37-1,ENSRNOP00000071876
Q6IN36-1,ENSRNOP00000024922
B4F7A3-1,ENSRNOP00000008274
P97852-1,ENSRNOP00000070792
B4F7A1-1,ENSRNOP00000065804
B4F7A7-1,ENSRNOP00000009318
B4F7A5-1,ENSRNOP00000067281
Q32ZG9-1,ENSRNOP00000031138
Q32ZG8-1,ENSRNOP00000052276
Q32ZG7-1,ENSRNOP00000052274
Q5I0F0-1,ENSRNOP00000025241
Q32ZG5-1,ENSRNOP00000052275
Q32ZG4-1,ENSRNOP00000052279
Q32ZG3-1,ENSRNOP00000032037
Q32ZG2-1,ENSRNOP00000055981
Q32ZG1-1,ENSRNOP00000054840
Q32ZG0-1,ENSRNOP00000073351
Q4KM57-1,ENSRNOP00000036495
Q4KM52-1,ENSRNOP00000019014
Q4KM58-1,ENSRNOP00000052425
A0A0G2K729-1,ENSRNOP00000074039
G3V824-1,ENSRNOP00000021840
P50137-1,ENSRNOP00000021862
A0A0G2K721-1,ENSRNOP00000074028
A0A0G2JTC2-1,ENSRNOP00000067453
A0A0G2K722-1,ENSRNOP00000074029
Q5MPA9-1,ENSRNOP00000022292
A0JPI5-1,ENSRNOP00000066326
E9PT74-1,ENSRNOP00000014820
A0JPI9-1,ENSRNOP00000069836
D4AD10-1,ENSRNOP00000007200
D4AD14-1,ENSRNOP00000038387
Q5RKG5-1,ENSRNOP00000045156
F1LQM1-1,ENSRNOP00000068776
Q5XIH6-1,ENSRNOP00000008113
E9PT65-1,ENSRNOP00000071354
A0A0G2K094-1,ENSRNOP00000071353
O35162-1,ENSRNOP00000071352
A0A0G2K091-1,ENSRNOP00000071350
Q5XIH8-1,ENSRNOP00000025898
Q99NH5-1,ENSRNOP00000026187
A0A0G2K099-1,ENSRNOP00000071359
Q504L7-1,ENSRNOP00000070796
P0C089-1,ENSRNOP00000013584
Q9QXL7-1,ENSRNOP00000055684
D4ABE4-1,ENSRNOP00000021334
Q920P0-1,ENSRNOP00000068544
Q920P6-1,ENSRNOP00000014151
D4ABE5-1,ENSRNOP00000033308
Q923K9-1,ENSRNOP00000062802
Q56A24-1,ENSRNOP00000050815
D3ZS29-1,ENSRNOP00000071020
P48442-1,ENSRNOP00000070633
Q08603-1,ENSRNOP00000061541
Q08602-1,ENSRNOP00000049261
D3ZME1-1,ENSRNOP00000041674
D4A206-1,ENSRNOP00000045755
D3ZME3-1,ENSRNOP00000041672
D4A204-1,ENSRNOP00000033781
D4A203-1,ENSRNOP00000033783
D4A201-1,ENSRNOP00000045761
D3ZJS4-1,ENSRNOP00000058130
Q811M5-1,ENSRNOP00000029891
D3ZJS6-1,ENSRNOP00000018956
P80299-1,ENSRNOP00000023385
D4A209-1,ENSRNOP00000066985
D4A8M4-1,ENSRNOP00000063876
D3ZWD2-1,ENSRNOP00000063875
D3ZWD3-1,ENSRNOP00000063874
D3ZWD6-1,ENSRNOP00000063871
D4A8K9-1,ENSRNOP00000064893
D3ZWD9-1,ENSRNOP00000049581
D3ZZD8-1,ENSRNOP00000063563
P16610-1,ENSRNOP00000067266
P16617-1,ENSRNOP00000073614
D3Z8E2-1,ENSRNOP00000072530
Q6AY35-1,ENSRNOP00000071187
A0A0G2JZU0-1,ENSRNOP00000071184
A0A0G2JZU5-1,ENSRNOP00000071190
D4ADD9-1,ENSRNOP00000029728
D4ADD8-1,ENSRNOP00000017756
D4ADD4-1,ENSRNOP00000029738
D4ADD7-1,ENSRNOP00000005781
D4ADD1-1,ENSRNOP00000017765
D4ADD0-1,ENSRNOP00000005797
D4ADD3-1,ENSRNOP00000017761
D3ZLY0-1,ENSRNOP00000041476
Q3B7D3-1,ENSRNOP00000068905
P11883-1,ENSRNOP00000003182
P11884-1,ENSRNOP00000001816
D3ZLY5-1,ENSRNOP00000053442
D3ZLY6-1,ENSRNOP00000053441
P20793-1,ENSRNOP00000020672
D3ZLY9-1,ENSRNOP00000071273
Q4V8D1-1,ENSRNOP00000069228
Q4V8D0-1,ENSRNOP00000027745
Q4V8D7-1,ENSRNOP00000060562
Q4V8D6-1,ENSRNOP00000017324
G3V8Q8-1,ENSRNOP00000027665
F1LQ08-1,ENSRNOP00000050476
F1LQ09-1,ENSRNOP00000071967
F1M4N6-1,ENSRNOP00000019867
Q3B7D8-1,ENSRNOP00000062926
F1LQ00-1,ENSRNOP00000005073
Q9ET62-1,ENSRNOP00000017048
F1M3Z8-1,ENSRNOP00000040976
D4ABV1-1,ENSRNOP00000026195
D4ABV0-1,ENSRNOP00000052452
D4ABV2-1,ENSRNOP00000038168
P0DP30-1,ENSRNOP00000040477
P61972-1,ENSRNOP00000025608
D3ZTQ1-1,ENSRNOP00000070951
Q792Q4-1,ENSRNOP00000020534
D4A1D9-1,ENSRNOP00000045806
D4A1D2-1,ENSRNOP00000019554
D4A1D3-1,ENSRNOP00000019551
D4A1D4-1,ENSRNOP00000019550
D4A1D5-1,ENSRNOP00000073855
D4A1D7-1,ENSRNOP00000033830
D3ZV85-1,ENSRNOP00000018479
D3ZV87-1,ENSRNOP00000018475
D3ZV81-1,ENSRNOP00000020793
D3ZV82-1,ENSRNOP00000032768
Q6P6R7-1,ENSRNOP00000025381
P97831-1,ENSRNOP00000027597
Q6P6R0-1,ENSRNOP00000056356
P97830-1,ENSRNOP00000001730
F1LX96-1,ENSRNOP00000010151
D3ZW90-1,ENSRNOP00000016838
Q6AY09-1,ENSRNOP00000015518
Q6AY08-1,ENSRNOP00000034322
Q6AY05-1,ENSRNOP00000000050
Q6AY04-1,ENSRNOP00000021533
Q6AY07-1,ENSRNOP00000041393
D3ZU34-1,ENSRNOP00000049608
Q6AY00-1,ENSRNOP00000064581
A0A0G2K0W5-1,ENSRNOP00000025660
Q6AY02-1,ENSRNOP00000025550
Q564G3-1,ENSRNOP00000015855
A0A0G2JUX2-1,ENSRNOP00000069263
O88828-1,ENSRNOP00000015009
P51400-1,ENSRNOP00000069261
Q68A21-1,ENSRNOP00000069267
O88823-1,ENSRNOP00000060227
A1EC97-1,ENSRNOP00000068350
D4A6L1-1,ENSRNOP00000038874
P47245-1,ENSRNOP00000010462
F1M6G0-1,ENSRNOP00000047389
D3ZA98-1,ENSRNOP00000063985
D3ZA93-1,ENSRNOP00000024878
Q75WE7-1,ENSRNOP00000000211
D3ZD40-1,ENSRNOP00000012757
A0A0G2JZZ3-1,ENSRNOP00000024716
D3ZD46-1,ENSRNOP00000024718
D3ZD44-1,ENSRNOP00000012746
D3ZD48-1,ENSRNOP00000012734
D4A0X3-1,ENSRNOP00000038747
Q400C9-1,ENSRNOP00000075673
Q400C7-1,ENSRNOP00000000263
P25023-1,ENSRNOP00000064715
E9PSN4-1,ENSRNOP00000015467
E9PSN7-1,ENSRNOP00000027402
G3V6W8-1,ENSRNOP00000070891
G3V6W5-1,ENSRNOP00000009621
Q9JJ16-1,ENSRNOP00000009574
G3V6W7-1,ENSRNOP00000071669
G3V6W6-1,ENSRNOP00000009649
O54947-1,ENSRNOP00000009573
P85967-1,ENSRNOP00000072537
Q6GUG4-1,ENSRNOP00000047532
P55248-1,ENSRNOP00000017939
Q05140-1,ENSRNOP00000071379
D3ZJ62-1,ENSRNOP00000071380
Q62940-1,ENSRNOP00000071377
Q4KLL7-1,ENSRNOP00000003715
Q5XIM5-1,ENSRNOP00000071373
A0A0G2K0B8-1,ENSRNOP00000071381
P34131-1,ENSRNOP00000028195
Q32KK2-1,ENSRNOP00000017782
Q32KK0-1,ENSRNOP00000035783
Q8VDA5-1,ENSRNOP00000071089
Q8VDA6-1,ENSRNOP00000019978
P24049-1,ENSRNOP00000025217
P08661-1,ENSRNOP00000064876
Q9QZR8-1,ENSRNOP00000017937
O35116-1,ENSRNOP00000045121
Q5GRG2-1,ENSRNOP00000045129
B5DFG3-1,ENSRNOP00000037724
Q9WU70-1,ENSRNOP00000049322
Q9WU74-1,ENSRNOP00000041379
D3ZIK8-1,ENSRNOP00000025791
D3ZIK0-1,ENSRNOP00000037789
Q6BBI8-1,ENSRNOP00000004938
P17425-1,ENSRNOP00000023554
Q6PCU8-1,ENSRNOP00000001564
P08082-1,ENSRNOP00000023651
Q5J6K0-1,ENSRNOP00000075467
P08081-1,ENSRNOP00000070814
Q5M9G7-1,ENSRNOP00000006395
Q5M9G6-1,ENSRNOP00000030728
Q5M9G5-1,ENSRNOP00000015627
Q5M9G3-1,ENSRNOP00000074604
Q5M9G1-1,ENSRNOP00000004272
Q5M9G0-1,ENSRNOP00000017670
Q5M9G9-1,ENSRNOP00000074223
Q5M9G8-1,ENSRNOP00000056736
Q4KLI4-1,ENSRNOP00000061533
P33124-1,ENSRNOP00000055608
Q4KLI0-1,ENSRNOP00000034916
Q4KLI9-1,ENSRNOP00000029229
R9PXV7-1,ENSRNOP00000022854
P33568-1,ENSRNOP00000021752
P83748-1,ENSRNOP00000037368
F1LQU1-1,ENSRNOP00000053737
F1LXK2-1,ENSRNOP00000071223
D4ABI3-1,ENSRNOP00000017843
D4ABI4-1,ENSRNOP00000033075
D4ABI7-1,ENSRNOP00000045049
D4ABI9-1,ENSRNOP00000067196
D3ZFB7-1,ENSRNOP00000050994
D3ZFB6-1,ENSRNOP00000050996
D3ZSF9-1,ENSRNOP00000042920
D3ZFB2-1,ENSRNOP00000003914
D3ZFB0-1,ENSRNOP00000003918
D3ZSF2-1,ENSRNOP00000042929
D3ZSF3-1,ENSRNOP00000042928
D3ZSF0-1,ENSRNOP00000072427
F1M6U5-1,ENSRNOP00000004693
D3ZSF6-1,ENSRNOP00000016667
D3ZSF7-1,ENSRNOP00000042922
A0A0G2K2Q8-1,ENSRNOP00000042926
D3ZFB8-1,ENSRNOP00000005514
O70444-1,ENSRNOP00000045396
G3V9R3-1,ENSRNOP00000056924
Q67ER9-1,ENSRNOP00000035471
Q67ER8-1,ENSRNOP00000036964
Q499T7-1,ENSRNOP00000058109
D3ZFG9-1,ENSRNOP00000048644
D3ZH38-1,ENSRNOP00000010606
D3ZH39-1,ENSRNOP00000039489
D3ZFG5-1,ENSRNOP00000036672
Q7M6Z1-1,ENSRNOP00000035146
D3ZH31-1,ENSRNOP00000010612
Q7M6Z5-1,ENSRNOP00000026054
D3ZH37-1,ENSRNOP00000053770
D3ZH34-1,ENSRNOP00000053775
A0A0G2JVL5-1,ENSRNOP00000069531
D4AAI2-1,ENSRNOP00000057381
D4AAI1-1,ENSRNOP00000014219
F7EXQ7-1,ENSRNOP00000069532
D4AAI7-1,ENSRNOP00000057375
D4AAI6-1,ENSRNOP00000065747
D4AAI9-1,ENSRNOP00000002231
A0A0G2JVL9-1,ENSRNOP00000069535
F1LS86-1,ENSRNOP00000069534
D3ZUX8-1,ENSRNOP00000049192
D3ZUX6-1,ENSRNOP00000063480
D3ZUX7-1,ENSRNOP00000020313
D3ZUX5-1,ENSRNOP00000018001
D3ZUX2-1,ENSRNOP00000063482
D3ZUX1-1,ENSRNOP00000018003
D3ZXX8-1,ENSRNOP00000047953
D3ZXX1-1,ENSRNOP00000064206
A0A0G2JTM7-1,ENSRNOP00000063186
A0A0G2JYC9-1,ENSRNOP00000020332
F1M0L2-1,ENSRNOP00000020578
F1M0L3-1,ENSRNOP00000020573
A0A0G2JXI1-1,ENSRNOP00000070280
A0A0G2JXI9-1,ENSRNOP00000070290
Q8CGU4-1,ENSRNOP00000069597
P47727-1,ENSRNOP00000067964
Q8CGU9-1,ENSRNOP00000005157
P47728-1,ENSRNOP00000022943
Q497B7-1,ENSRNOP00000020753
Q497B5-1,ENSRNOP00000015175
Q497B3-1,ENSRNOP00000063910
Q497B2-1,ENSRNOP00000011329
Q497B0-1,ENSRNOP00000034144
D4A5F3-1,ENSRNOP00000030116
D4A5F0-1,ENSRNOP00000002917
D4A5F1-1,ENSRNOP00000002916
D4A5F6-1,ENSRNOP00000030106
D4A5F7-1,ENSRNOP00000030100
D4A5F4-1,ENSRNOP00000002908
D4A5F5-1,ENSRNOP00000002907
Q5EBA8-1,ENSRNOP00000013698
F1LM44-1,ENSRNOP00000018788
Q9EPU7-1,ENSRNOP00000000248
F1LM47-1,ENSRNOP00000060229
F1LM48-1,ENSRNOP00000068452
Q63789-1,ENSRNOP00000000157
G3V606-1,ENSRNOP00000000167
Q5EBA7-1,ENSRNOP00000013257
G3V602-1,ENSRNOP00000070462
F1M1J6-1,ENSRNOP00000032269
P43118-1,ENSRNOP00000065253
P43114-1,ENSRNOP00000017886
Q9QYW5-1,ENSRNOP00000028656
Q9QYW4-1,ENSRNOP00000009727
Q9QYW3-1,ENSRNOP00000020536
Q9QYW0-1,ENSRNOP00000000258
P05371-1,ENSRNOP00000075645
P05370-1,ENSRNOP00000075297
P10719-1,ENSRNOP00000003965
D3ZGF7-1,ENSRNOP00000050244
A0A0G2KAE7-1,ENSRNOP00000004001
M0R8K6-1,ENSRNOP00000065802
M0R8K5-1,ENSRNOP00000051492
B3STU3-1,ENSRNOP00000019392
P62703-1,ENSRNOP00000004278
E9PTT0-1,ENSRNOP00000005078
A0A0G2KAH7-1,ENSRNOP00000012161
E9PTT8-1,ENSRNOP00000048038
P53792-1,ENSRNOP00000027265
P53790-1,ENSRNOP00000024165
P01194-1,ENSRNOP00000016976
Q56UD9-1,ENSRNOP00000010032
G3V7R8-1,ENSRNOP00000018527
A0A0G2K9W9-1,ENSRNOP00000068805
G3V7R6-1,ENSRNOP00000018477
G3V7R5-1,ENSRNOP00000018368
G3V7R4-1,ENSRNOP00000018244
O08587-1,ENSRNOP00000075457
Q9JLZ9-1,ENSRNOP00000018128
D4AC07-1,ENSRNOP00000021052
D4AC05-1,ENSRNOP00000005821
D4AC00-1,ENSRNOP00000045005
D4AC01-1,ENSRNOP00000048993
M0R8P3-1,ENSRNOP00000065843
M0R8P7-1,ENSRNOP00000066614
M0R8P6-1,ENSRNOP00000065846
M0R8P8-1,ENSRNOP00000067291
P04905-1,ENSRNOP00000039050
Q5M951-1,ENSRNOP00000038852
G3V987-1,ENSRNOP00000039238
G3V985-1,ENSRNOP00000039202
O88778-1,ENSRNOP00000039162
Q6IFW3-1,ENSRNOP00000039322
D3ZCP9-1,ENSRNOP00000055659
Q5EB94-1,ENSRNOP00000068576
Q63563-1,ENSRNOP00000063326
D3ZS92-1,ENSRNOP00000063323
D3ZZ05-1,ENSRNOP00000037061
D3ZZ04-1,ENSRNOP00000037064
D3ZZ07-1,ENSRNOP00000051349
D3ZZ09-1,ENSRNOP00000051348
D3ZZ08-1,ENSRNOP00000049032
D3ZIP8-1,ENSRNOP00000037703
D3ZIP9-1,ENSRNOP00000072952
F7EPG5-1,ENSRNOP00000012656
D3ZIP2-1,ENSRNOP00000013768
D3ZIP0-1,ENSRNOP00000037716
D3ZIP1-1,ENSRNOP00000037710
D3ZIP6-1,ENSRNOP00000025733
A0A0G2K119-1,ENSRNOP00000071668
P49616-1,ENSRNOP00000063960
Q6AXR9-1,ENSRNOP00000058174
Q6AXR3-1,ENSRNOP00000027544
Q6AXR1-1,ENSRNOP00000008713
Q6AXR5-1,ENSRNOP00000074264
Q5FVG9-1,ENSRNOP00000070395
Q5FVG8-1,ENSRNOP00000074694
A0A0G2K5L2-1,ENSRNOP00000025240
Q5FVG7-1,ENSRNOP00000017668
Q5FVG6-1,ENSRNOP00000016679
Q5FVG1-1,ENSRNOP00000052398
P59798-1,ENSRNOP00000020284
O35910-1,ENSRNOP00000069286
O35913-1,ENSRNOP00000040237
Q5YIR9-1,ENSRNOP00000035476
D3ZCJ8-1,ENSRNOP00000036773
B2BKZ7-1,ENSRNOP00000012061
D3ZCJ5-1,ENSRNOP00000048756
D3ZCJ3-1,ENSRNOP00000036787
Q5WN11-1,ENSRNOP00000039262
P36394-1,ENSRNOP00000076001
D3ZFY2-1,ENSRNOP00000073520
D3ZFY0-1,ENSRNOP00000024697
D3ZFY1-1,ENSRNOP00000069734
